Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-04-18 05:48:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7318873160483762177,"Level Up! ROS 2 Journey: Closed-Loop Control in TurtleSim 🐢💨""
""""
""Building on my last TurtleSim project, I've taken the next step in my ROS 2 learning journey: implementing closed-loop control! Guided by concepts from ROS tutorials (like the classic Go-to-Goal examples), I created a 'Tom' turtle that actively chases 'Jerry' using sensor feedback.""
""""
""Instead of just following timed movements (open-loop), this involved:""
""🔹 Spawning multiple turtles using ROS 2 services.""
""🔹 Subscribing to the /pose topics for both turtles (/tom/pose, /jerry/pose).""
""🔹 Implementing a control loop using an rclpy Timer.""
""🔹 Calculating the distance and angle error between Tom and Jerry in real-time ""
""🔹 Applying Proportional (P) control: Tom's turning speed is proportional to the angle error, and forward speed is proportional to the distance.""
""🔹 Clamping velocities to avoid runaway speeds!""
""🔹 Publishing calculated Twist velocity commands back to Tom.""
""""
""Getting the angle wrapping logic right and tuning the proportional gains (Kp_linear, Kp_angular) definitely took some time and iteration to get reasonably smooth movement – a practical lesson in control systems! As a beginner building this logic from scratch, debugging Python errors and understanding the flow took patience, but seeing Tom finally lock onto Jerry using feedback was incredibly satisfying.""
""""
""Next up: Making Jerry teleport to a random spot whenever Tom gets too close, turning it into a proper game of perpetual chase!""
""""
""#ROS #ROS2 #Robotics #LearnByDoing #ClosedLoopControl #ControlSystems #BeginnerDeveloper #Python #ProgrammingJourney #TurtleSim #Automation #SoftwareEngineering""
""#OpenRobotics","","",MEMBER_NETWORK
2025-04-17 10:00:15,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7318574004271726592,"My First Open Source Adventure with ROS 2 Control!""
""""
""Thrilled to share my experience diving into my first open-source contribution attempt with the ros2_control project! I tackled issue #2166, aiming to enhance the RQT Controller Manager GUI on ROS 2 Humble by adding controller update rate and async status details.""
""""
""The journey involved:""
""✅ Setting up the dev environment & building the stack with colcon.""
""✅ Successfully debugging several dependency issues using rosdep (a valuable skill!).""
""✅ Using Git for forking/branching.""
""✅ Modifying the UI with Qt Designer & exploring the Python code.""
""✅ Investigating with ROS 2 tools like ros2 param list.""
""""
""Plot twist! My investigation uncovered a recently merged PR by another contributor in another issue that had already implemented this feature. Even more interesting, I realised the merged changes were likely on the master branch and hadn't yet been backported to humble. This perfectly explained why the required parameters weren't available in my Humble environment and was a fantastic real-world lesson in project branching and release cycles!""
""""
""While this specific contribution wasn't needed in the end, the process was incredibly valuable. I gained hands-on experience with the open-source workflow, build systems, debugging complex dependencies, and the ros2_control architecture.""
""""
""Huge thanks to the maintainers for creating opportunities like this. I learned a ton and I'm actively looking for my next chance to contribute to the ROS community!""
""""
""#ROS #ROS2 #OpenSource #Robotics #SoftwareDevelopment #LearnInPublic #Debugging #Git #colcon #Linux #Contribution #ros2_control","","",MEMBER_NETWORK
2025-04-16 08:30:17,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7318188974756311040,"Diving into Robotics Software: My ROS 2 Learning Journey Begins!""
""""
""Excited to share that I'm embarking on a journey to seriously learn the Robot Operating System (ROS 2)! As a noob in ROS2, I'm taking a hands-on, project-based approach, starting right from the fundamentals.""
""""
""My first real challenge: getting the TurtleSim robot to draw a square autonomously using Python on ROS 2 Humble! 🐢⬜""
""""
""It involved creating my first ROS 2 node, understanding core concepts like publishers, messages (geometry_msgs/Twist), and timers (rclpy), and implementing a simple state machine to manage the sequence of movements and turns.""
""""
""It wasn't without its hurdles (debugged quite a few errors along the way!), and the final square isn't perfectly geometrically precise – a great lesson in the nuances of open-loop, time-based control versus ideal calculations, especially in a discrete simulation environment. But it moves, it completes the shape, and the learning experience has been invaluable!""
""""
""Really enjoying this 'learning by doing' method. Looking forward to tackling more complex projects and diving deeper into the ROS 2 ecosystem.""
""""
""#ROS #ROS2 #Robotics #LearnByDoing #BeginnerDeveloper #RoboticsSoftware #Python #ProgrammingJourney #TurtleSim #Ubuntu #SoftwareEngineering #Automation","","",MEMBER_NETWORK
2025-04-14 14:57:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7317561604953239552,"From ESP-IDF Basics to micro-ROS(UDP) Integration: Building (and Debugging!) my First ESP32 Teleop System""
""""
""Thrilled to share my first successful project using micro-ROS! Building on my recent journey into the ESP-IDF framework [(https://lnkd.in/g55Bzgc8)], ""
""I wanted to bridge the gap between embedded systems and the broader ROS 2 ecosystem.""
""""
""The Goal: Create a simple teleoperation system. Press WASD/Space on my ROS 2 Humble (Ubuntu 22) host machine, send a command to an ESP32 running micro-ROS, and have the ESP32 report its state back to the host.""
""""
""The Journey & Learnings:""
""""
""    Environment: Leveraged the official microros/esp-idf-microros Docker container – a huge time-saver for managing the complex ESP-IDF toolchain and micro-ROS dependencies!""
""""
""    Architecture: The system uses the standard micro-ROS Client/Agent architecture. The ESP32 runs the micro-ROS client, communicating via UDP over WiFi with the micro-ROS Agent running on my laptop, which bridges messages to/from the main ROS 2 network (DDS).""
""""
""    Debugging Challenges: The path wasn't straight!""
""""
""        Encountered initial C compilation errors on the ESP32 when trying to use std_msgs/msg/String directly for publishing status. This highlighted tricky aspects of memory management and type handling with rclc string functions in this environment.""
""""
""        The Workaround: Pivoted to using simple std_msgs/msg/Int32 for the core communication. WASD/Space keys are mapped to integers (1-4, 0) on the host, sent to the ESP32, which then publishes back the received integer status. A separate host node translates this integer back to user-friendly text (""MOVING FORWARD"", ""STOPPED"", etc.). This proved much more robust on the embedded side.""
""""
""        Debugged intermittent rcl_publish failures (RCL_RET_ERROR, handled by RCSOFTCHECK) on the ESP32, confirming they were related to UDP packet loss over my WiFi network – a good reminder of real-world network considerations!""
""""
""    Persistence Pays Off at last.""
""""
""The Result:""
""""
""It works! As shown in the attached video demo, I have three host terminals:""
""""
""    The micro-ROS Agent bridging communication.""
""""
""    My Python keyboard node (wasd_teleop) publishing integer commands (1-4, 0) to /wasd_command.""
""""
""    My Python status display node (status_display) subscribing to /wasd_status from the ESP32 and printing the corresponding action (""MOVING FORWARD"", ""STOPPED"", etc.).""
""""
""This project was a fantastic hands-on introduction to micro-ROS concepts like publishers, subscribers, executors, the agent's role, and debugging across distributed ROS 2 systems. Really excited to apply this to more complex robotics projects integrating sensors and actuators on microcontrollers!""
""""
""GitHub Repo: https://lnkd.in/dGrNJ2Xj""
""""
""#microROS #ROS2 #ESP32 #ESPIDF #EmbeddedSystems #Robotics #IoT #LearnInPublic #C #Python #ESP32Dev","","",MEMBER_NETWORK
2025-04-11 15:54:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7316488732214272001,"Being a co-leader for initiatives like Tinker-Her-Hack 3.0 is incredibly rewarding. Seeing the impact and enthusiasm for empowering women in tech firsthand is truly inspiring. Let's keep this momentum going! #WomenInTech #Leadership #TinkerHub""""
""","","",MEMBER_NETWORK
2025-04-11 15:52:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7316488348636717056,"Just reflecting on the sheer audacity and brilliance of ""Useless Projects: Kerala's Most Audacious Make-a-thon""! As a Co-Lead, I'm so proud of our TinkerHub Saintgits community for embracing such a unique and fun challenge. It's events like these that truly set us apart and foster a culture of out-of-the-box thinking. #UniqueEvents #StudentInnovation #CreativeChaos #TinkerHub","","",MEMBER_NETWORK
2025-04-10 07:25:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7315998424024162304,"Built a library for the Vega Processor Aries board to streamline development, and thrilled to see it picked up by the Vega team! It's always rewarding when your work helps others — more updates coming soon.""""
""#VegaProcessor #Ariesv3 #EmbeddedSystems #OpenSource","","",MEMBER_NETWORK
2025-04-05 21:06:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7314393109658771457,"I’m excited to share a project I’ve been working on: MPU6050Aries – a new Arduino library specifically designed for Aries boards (Vega/RISC‑V systems) to interface with the MPU6050 sensor.""
""""
""What’s in it?""
""""
""Seamless Sensor Integration: Initializes the MPU6050, reads raw sensor data via I²C, and converts it into physical units.""
""""
""Reliable Sensor Fusion: Implements a Kalman filter to fuse accelerometer and gyroscope data, delivering stable roll and pitch measurements—ideal for self-balancing robots.""
""""
""Modular and Easy to Use: The library provides simple functions such as begin(), update(), and getter functions for roll, pitch, temperature, and accelerometer values.""
""""
""""
""Why did I build it? I built MPU6050Aries to address the challenges of integrating sensor data on Aries boards and to provide the community with a robust, open-source solution. Inspired by the example code provided with the Aries board, I refined it with sensor fusion techniques and packaged it into an easy-to-use library.""
""""
""Check it out!""
""""
""GitHub Repository: https://lnkd.in/gmBV6ii3""
""""
""""
""I’ve included screenshots of the repository, wiring diagram, and code snippets below. I welcome contributions, bug fixes, and improvements from the community!""
""""
""Special thanks to the Engineers Garage and VEGA Processors Blog for the references and inspiration.""
""""
""#Arduino #OpenSource #MPU6050 #RISC-V #EmbeddedSystems #VegaProcessors #Vega #Robotics #SensorFusion #KalmanFilter #MPU6050Library #TechForGood #CommunityDriven #Engineering #Innovation #Hardware","","",MEMBER_NETWORK
2025-04-05 14:57:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7314300110455115777,"🚀 Exploring the Aries Board by CDAC: My First Experience 🚀""
""""
""Excited to share that I’ve just started working with the Aries Board, developed by CDAC (Centre for Development of Advanced Computing), a cutting-edge Indian technology! 🇮🇳""
""""
""This board is built on a Vega Processor and offers high performance for embedded systems development, featuring a range of I/O options and capabilities that cater to both beginner and advanced projects.""
""""
""💡 Why Aries?""
""As a developer working in embedded systems, it’s crucial to experiment with diverse platforms. The Aries board stands out for its robust build quality, impressive clock speed, and advanced capabilities compared to traditional boards like Arduino. With the Aries, you get a highly flexible system for high-performance tasks in an embedded environment.""
""""
""🔧 Getting Started""
""I’ve uploaded my first Blink Program on the Aries Board, and it’s been a smooth experience so far. The setup was intuitive, and I could easily interact with the board through its well-laid-out headers for GPIO, UART, and I2C connections.""
""""
""I look forward to exploring more capabilities, including working with sensors, interfacing external devices, and diving into advanced programming.""
""""
""💬 Have you worked with this board before?""
""Feel free to share your experiences, and let’s discuss the endless possibilities for embedded systems development.""
""""
""#EmbeddedSystems #AriesBoard #CDAC #VegaProcessor #IoT #IndianTechnology #Innovation #TechJourney #LearningEmbeddedSystems #ElectronicsDevelopment #MakerCommunity #Arduino #TechComparison""
""""
""","","",MEMBER_NETWORK
2025-04-04 16:52:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313966824956612623,"🚀 Exciting Project Launch: NeuraHome - A Seamless Integration of Gesture & Voice Control for Smart Homes! 🌟""
""""
""I’m excited to share our latest project, NeuraHome, a smart home automation system that combines gesture control and voice assistance into one seamless experience. This project has been a journey across our years in college, and we managed to bring it all together in just 2-3 days!""
""""
""🔧 The Evolution:""
""""
""First Year: We developed a gesture-controlled home automation system using Arduino and OpenCV as part of our college fest, Srishti.""
""""
""Second Year: We took it a step further with a voice-assisted home automation system using NLP from the Gemini API.""
""""
""We finally had the opportunity to integrate both systems into one, and the result is NeuraHome, a simple yet effective smart home solution using both gesture and voice control!""
""""
""🛠️ How It Works:""
""""
""Voice Commands: Leveraging the Gemini LLM for natural language understanding, making voice commands more flexible.""
""""
""Gesture Control: Use of hand gestures to control devices such as fans, alarms, and lights, offering a contactless experience.""
""""
""System Components: An ESP32 microcontroller, Gemini API, and devices like LEDs, buzzer, and a DC motor emulating home appliances.""
""""
""""
""🎯 Quick Integration: Despite its simplicity, we were able to integrate the gesture and voice control systems in just a few days when we found the time, making it a rewarding and satisfying experience.""
""""
""Huge thanks to Tharun Oommen Jacob and Sidharth Sajith for being awesome teammates and making this possible! It’s amazing how much we can achieve when we put our minds together.""
""""
""Check out the video for a quick demo!""
""""
""#SmartHome #Automation #AI #NLP #GestureControl #VoiceRecognition #NeuraHome #ESP32 #HomeAutomation #Engineering #Innovation #Teamwork #EngineeringExcellence #Technology""
""""
""","","",MEMBER_NETWORK
2025-03-30 14:13:27,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7312114744159608834,"🚀 Starting My Journey with ESP-IDF: A New Chapter in Embedded Systems Development 🚀""
""""
""As an enthusiast and developer exploring the world of embedded systems, I’ve recently made the switch from Arduino IDE to ESP-IDF for working with ESP32 devices, and I must say – it’s been an eye-opening experience!""
""""
""While Arduino IDE is user-friendly and great for quick prototyping, ESP-IDF offers a much more robust, flexible, and professional development environment for handling complex applications. Here are a few reasons why I’m loving this transition:""
""""
""✨ Full Control and Flexibility: ESP-IDF allows for much more granular control over hardware and peripherals, making it ideal for building scalable and reliable applications.""
""""
""🔧 Better Hardware Access: With ESP-IDF, I can directly access the features and capabilities of the ESP32 chips, enabling fine-tuned optimizations and the ability to write production-ready code.""
""""
""⏱️ Real-Time Control with FreeRTOS: One of the game-changers in ESP-IDF is FreeRTOS. With FreeRTOS, I’m able to create multi-threaded applications with better resource management, real-time task handling, and improved overall system performance. Whether you’re building a robot, an IoT device, or anything in between, FreeRTOS helps you handle concurrent operations seamlessly.""
""""
""💡 LED Blinking Project – A Simple Yet Powerful Start:""
""""
""To start my journey with ESP-IDF, I kicked things off with the classic LED blinking project. At first glance, it may seem like a simple task, but it opened my eyes to how the ESP32 works under the hood with GPIO control, task management, and logging.""
""""
""📌 Why I Started This Journey:""
""""
""This is just the beginning. While LED blinking might seem like a small step, it’s laying the foundation for something much bigger. I started this journey with a bigger project in mind, and I’m excited to reveal more details soon.""
""""
""💭 The Road Ahead:""
""""
""Diving deeper into ESP32 capabilities with sensors, IoT, and automation.""
""""
""Exploring more advanced applications such as real-time control systems and autonomous devices.""
""""
""Leveraging the power of FreeRTOS for efficient, scalable applications.""
""""
""""
""I’m excited about where this journey is heading, and I encourage anyone who’s just starting to explore ESP-IDF. The learning curve may be a little steeper than Arduino, but the power and flexibility you gain in the long run are well worth it. 📈""
""""
""Stay tuned for what’s coming next... ✨""
""""
""#ESP32 #ESP_IDF #EmbeddedSystems #FreeRTOS #IoT #Arduino #EmbeddedDevelopment #LearningJourney #TechCommunity #FutureProjects","","",MEMBER_NETWORK
2025-02-25 14:48:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7300164823428775937,"Excited to share our latest project for Srishti – an Interactive AI Mirror!""
""""
""🔹 Presence Detection – The mirror ""wakes up"" when someone stands in front of it.""
""🔹 AI-Powered Interaction – Engages in real-time conversations.""
""🔹 Emotion Detection – Recognizes mood and responds accordingly.""
""🔹 Personalized Experience – Adapts its responses based on user emotions.""
""""
""A big shoutout to my amazing teammates Sidharth Sajith Tharun Oommen Jacob Nakul Krishna Ajayan  for their efforts! Also, special thanks to my friend who tested it out (his emotions were... interesting—don’t mind them!).""
""""
""For more details, check out the project on my GitHub.""
""""
""#AI #InteractiveTech #EmotionDetection #SmartMirror #Srishti","","",MEMBER_NETWORK
2025-02-25 14:32:17,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7300160684414115840,"Proud Moment!""
""""
""Srishti 2025 was an unforgettable experience! Though I couldn’t be physically present for the presentation due to my responsibilities as a coordinator, I had the privilege of contributing to our team’s ambitious sprint. Over just four days, we built four projects from scratch:""
""""
""Smart Fire Alarm System""
""""
""Anti-Sleep Driving Aid""
""""
""Emotion Detection Algorithm""
""""
""Interactive Health Mirror""
""""
""""
""Among them, the Interactive Health Mirror was a project close to my heart, and seeing it run live was incredibly fulfilling. Huge respect to my teammates—Tharun Oommen Jacob, Govind Krishna C, Rishikesh R, Nakul Krishna Ajayan—for their dedication, energy, and for showcasing our work brilliantly!""
""""
""This wasn’t just about coding and circuits; it was about pushing limits, innovating under pressure, and proving that the right team can make anything happen. Couldn’t be prouder!""
""""
""#Teamwork #Innovation #Srishti2025 #EngineeringInAction""
""","","",MEMBER_NETWORK
2025-01-16 13:06:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7285643638821339136,"""
""""
""📢 Thrilled to Share My TEDx Saintgits Experience!""
""""
""As part of the Technical Team for TEDx Saintgits, I had the incredible opportunity to work behind the scenes of this amazing event. TEDx events, for those who may not know, are independently organized TED-like experiences designed to spark conversations and inspire through powerful talks and ideas worth spreading. The ""x"" in TEDx signifies that it's an independently organized event under TED’s guidance.""
""""
""From managing the stage setup, audiovisual systems, and ensuring every technical detail was flawless, to working closely with the speakers and ensuring their messages reached the audience seamlessly—it was an exhilarating journey! Being backstage, I realized how much effort and collaboration goes into bringing an event of this scale to life.""
""""
""The experience taught me the importance of teamwork, adaptability, and paying attention to even the smallest details. Seeing the audience engage with the ideas shared on stage made all the hard work worthwhile!""
""""
""I’m grateful to have been part of a team that delivered such an inspiring event and can't wait for more opportunities to work on such impactful projects.""
""""
""#TEDx #Teamwork #TechnicalLeadership #IdeasWorthSpreading""
""""
""","","",MEMBER_NETWORK
2025-01-15 03:48:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7285140671093514240,"🚗✨ An Unforgettable Journey to Knowledge and Experience! ✨🚗""
""""
""Our team recently had the incredible opportunity to attend a workshop on Abaja (Autonomous Baja) conducted by SAEINDIA at IPS Academy, Indore. It was an amazing experience that was worth every bit of the 2000 km journey we undertook to be part of this event!""
""""
""The travel, though hectic, turned out to be a journey of camaraderie and discovery, with stops at Indore, Bhopal, Aurangabad, Bangalore, and more – making it nothing short of a half-India trip! 🌏""
""""
""The highlight? Witnessing the physical demo by last year's Abaja winners and gaining firsthand insights into the complexities and simplicity of autonomous systems. The workshop was an eye-opener, filled with learning, discussions, and a glimpse into the future of mobility. 🚙💡""
""""
""A huge thanks to SAEINDIA and IPS Academy for organizing this enriching event. We’ve come back not only with technical know-how but also with a renewed sense of enthusiasm and ideas for our future projects.""
""""
""Here’s to more learning, more journeys, and pushing the boundaries of innovation! 🚀""
""""
""#SAEINDIA #Abaja #AutonomousBaja #LearningByDoing #Innovation #Teamwork #EngineeringJourney""
""""
""","","",MEMBER_NETWORK
2024-12-08 12:59:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7271508660034412545,"It's been a hectic semester with a""
""jam-packed schedule, attending""
""numerous events and juggling multiple""
""responsibilities. I've been mainly""
""concentrating on Abaja 24-25, and""
""although I wasn't very active on""
""LinkedIn, I am grateful for the incredible""
""opportunities that came my way.""
""""
""""
""I had the privilege of being a part of""
""IEDC Saintgits as an Execom member""
""Co-lead at Tinkerhub Saintgits, and also""
""contributing to the TEDxSaintgits""
""Technical Team, which is still in the""
""works. Additionally, I am proud to be a""
""member of the Abaja 24-25 Team under""
""Team Equinox at Saintgits""
""""
""""
""This semester was all about learning""
""growing, and attending workshops. One""
""of the most exciting experiences was""
""participating in a workshop on Self""
""Driving Cars by SAEINDIA Southern""
""Section. It was a wonderful experience""
""that truly changed my perspective on""
""autonomous vehicle technology. I look""
""forward to attending more workshops in""
""the future and applying these insights to""
""real-world projects""
""""
""""
""Even though next semester will be just""
""as busy, I'Il try to stay more active on""
""LinkedIn and share my journey with all of""
""you.""
""""
""""
""Thank you for the support!""
""""
""""
""#Abaja2024 #TEDxSaintgits #IEDC""
""#Tinkerhub #SAEINDIA #SelfDrivingCars""
""#Learning #Innovation #TechCommunity","","",MEMBER_NETWORK
2024-06-11 09:10:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7206221187016773632,"I am thrilled to share that I recently participated in the MSIGMA - IEEE TechBurst 2K24, a prestigious national tech expo held on June 9th, 2024, at Gokulam Park, Kochi. The event, organized by IEEE and Gokulam, was the largest I’ve attended so far, featuring over 150 participants from across the country.""
""""
""Our team—consisting of Richard Santhosh, Yaduraj CV, Joel O James, and myself—presented our innovative project: a food-serving robot. We were honored to be selected among the top 16 projects, a significant achievement for us.""
""""
""I am immensely grateful for the dedication and hard work of my team members, without whom this success wouldn’t have been possible. The experience was enriching, and I am inspired by the many incredible projects showcased at the expo.""
""""
""Stay tuned for more details about our food-serving robot project. It’s an exciting venture that we believe has great potential.""
""""
""Thank you to MSIGMA and IEEE for this incredible opportunity!""
""""
""#TechExpo #IEEE #Innovation #Robotics #Teamwork #Engineering #TechBurst2K24 #Gokulam #MSIGMA #FoodServingRobot #STEM #FutureTech #ProudMoment #Grateful #Top16","","",MEMBER_NETWORK
2024-05-30 06:24:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7201830756195733504,"🌟 Exploring New Horizons with Photoshop and Photography! 🌟""
""""
""I recently had the incredible opportunity to step out of my comfort zone in Robotics and dive into the creative world of Photoshop and Photography. Participating in the Canvas Chronicles (Photoshop) Workshop on 23rd April 2024 and the Lens and Canvas (Photoshop and Photography) Competition on 24th April 2024, both organized by IEDC@SAINTGITS under IPL 3.0, was a truly enlightening experience.""
""""
""The workshop was my first hands-on experience with Photoshop, guided by the amazing pro photographer, Anjaly Devadas. It was eye-opening to learn the intricacies of photo editing and the power of visual storytelling.""
""""
""In the competition, we had to capture photos and create three posters on different themes. Although we didn’t win any prizes, the experience was invaluable. It taught me the importance of creativity, teamwork, and the joy of learning new skills.""
""""
""Stepping away from Robotics to explore new domains has enriched my perspective and fueled my passion for continuous learning. 🚀""
""""
""Looking forward to integrating these new skills into my future projects!""
""""
""#CreativeJourney #Photoshop #Photography #ContinuousLearning #Teamwork #GraphicDesign #SkillBuilding #Innovation #Robotics #IEDC #Saintgits #IPL3","","",MEMBER_NETWORK
2024-05-28 07:05:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201116322393464832,"🎉 Thrilled to share that I secured the 3rd prize in the SPARKY DIRECT 2.0 competition hosted by the IEEE PES Student Branch Chapter at Saintgits College of Engineering! 🏅""
""""
""This accomplishment wouldn’t have been possible without the incredible teamwork and support of my teammate, Andrewjos. Together, we navigated the challenges and emerged successful.""
""""
""A huge thank you to IEEE PES and Saintgits SBC for organizing such an enriching event. This experience has been a fantastic learning opportunity and has inspired me to strive for even greater heights.""
""""
""#Teamwork #Achievement #IEEE #Engineering #SaintgitsCollegeOfEngineering #PES #Learning #Growth","","",MEMBER_NETWORK
2024-05-25 17:35:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7200187706985881601,"🎉 Exciting news! ROS 2 Jazzy Jalisco has been released! 🎉""
""""
""As I’m still learning ROS 2 Humble, it’s funny to see the next one already here. 😄""
""""
""Check out all the amazing new features and details on the official post.""
""""
""#ROS #ROS2 #Robotics #NewRelease #LearningJourney","","",MEMBER_NETWORK
2024-05-25 17:26:42,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7200185525285081088,"🌟 Excited to share my latest achievements! 🌟""
""""
""I recently had the incredible opportunity to participate in three enriching workshops conducted by IEDC @ SAINTGITS under the banner of IPL 3.0. Each workshop has equipped me with valuable skills and knowledge that I’m eager to apply in my future projects.""
""""
""	1.	ROS Noetic in Action Workshop (8th & 11th April 2024)""
""	2.	PCB Design Workshop (6th April 2024)""
""	3.	Crafting Brilliance Workshop (5th April 2024)""
""""
""A big thank you to the organizers and trainers for their insightful sessions. I am thrilled to continue growing and contributing to the field with these new skills!""
""""
""#ProfessionalDevelopment #ContinuousLearning #ROSNoetic #PCBDesign #CraftingBrilliance #IEDC #Saintgits #IPL3.0","","",MEMBER_NETWORK
2024-05-25 06:14:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7200016305087733761,"I am thrilled to share that I recently participated in Magnathon 2.0, a 24-hour national-level hackathon focused on ‘Sustainable Future & Renewable Energy,’ held on April 17th & 18th, 2024, at the College of Engineering, Vadakara.""
""""
""It was one of the greatest experiences, working alongside a talented team from Saintgits College of Engineering (Autonomous), Kottayam. Special thanks to my amazing team members Andrewjos, Hari, and Gowri. Together, we learned a lot through collaboration, problem-solving, and innovative thinking.""
""""
""A big thank you to the organizers and sponsors for hosting such an enriching event. This certificate is a proud reminder of our team’s hard work and accomplishments.""
""""
""Looking forward to more opportunities to innovate and learn!""
""""
""#Hackathon #SustainableFuture #RenewableEnergy #TeamWork #Learning #Innovation #SaintgitsCollege #Magnathon","","",MEMBER_NETWORK
2024-05-25 06:05:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7200014122082607104,"My friend Andrewjos recently participated in a two-day workshop on Arduino and OpenCV, organized by IEDC and TRS. I volunteered at the event, which was a fantastic experience. Assisting participants, clearing doubts, and learning about microcontrollers and computer vision was incredibly rewarding. Thanks to IEDC and TRS for organizing such an enriching workshop. Looking forward to more learning opportunities!""
""""
""#Arduino #OpenCV #IEDC #TRS #Workshop #Innovation #Learning #Volunteer","","",MEMBER_NETWORK
2024-05-12 03:13:23,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7195259740740886529,"🚀 Exciting News for Robotics Enthusiasts! 🤖✨""
""""
""Hey everyone! Just discovered something amazing: Addison Sears-Collins, a robotics engineer, released a collection of 350+ tutorials covering ROS 2 and Robotics a few months ago.""
""""
""Perfect for beginners and pros alike, these tutorials offer valuable insights and skills for the industry. Let’s give credit where it’s due – kudos to Addison for his outstanding contribution to the robotics community.","","",MEMBER_NETWORK
2024-05-05 13:26:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7192877383878631424,"🚀 Reflecting on Our IEEE National Level Hackathon Journey: Innovating for Disaster Management 🌐""
""""
""On April 17-18, 2024, my team—comprised of Andrewjos, Hari, Gowri, and myself—embarked on an exhilarating 24-hour journey at the IEEE National Level Hackathon hosted at the College of Engineering Vadakara. While we didn’t clinch a prize, the experience was nothing short of transformative.""
""""
""Our project, centered around disaster management, was fueled by an unwavering passion to make a tangible difference in the face of adversity. What set our approach apart was the integration of PROBABILITY—a groundbreaking concept that promised to revolutionize the landscape of disaster preparedness and response.""
""""
""Throughout the hackathon, we were embraced by the warmth and support of the volunteers, whose unwavering encouragement and assistance propelled us forward. Their dedication and kindness were instrumental in nurturing an environment where creativity thrived and innovation flourished.""
""""
""I owe a debt of gratitude to my incredible team KAPITHAN members Andrewjos, Hari, and Gowri—whose unwavering dedication, expertise, and camaraderie made this journey possible. Without their tireless efforts and unwavering support, our project would have remained but a dream.""
""""
""As the final hours dwindled, we stood in awe of what we had accomplished—a testament to the power of collaboration, innovation, and unwavering dedication. While the accolades eluded us this time, the journey itself was a victory—a testament to our resilience, creativity, and commitment to driving positive change.""
""""
""Stay tuned for an in-depth dive into our project—a fusion of innovation, technology, and compassion that promises to redefine the paradigm of disaster management. Together, let’s build a safer, more resilient future for all.""
""""
""#IEEEHackathon #Innovation #DisasterManagement #PROBABILITY #TechForGood #Collaboration #Impact","","",MEMBER_NETWORK
2024-05-05 13:17:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7192875060217405440,"🎉 Proud moment alert! 🤖 Just dusted off my shelf to make room for not one, not two, but FIVE participation certificates from my college's national-level tech fest! 🏆 Apparently, they couldn't get enough of my robot whispering skills. 😄 If you're wondering why my LinkedIn profile is glowing brighter than a robot's LED eyes lately, well, now you know! #RoboticsWizard #TechFestChampion #CertifiedRobotWhisperer","","",MEMBER_NETWORK
2024-03-18 10:46:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7175442515834146816,"🎉 Reflecting on a memorable tech fest project with friends Sidharth and Tharun! 🤖""
""""
""We didn’t just create a simple light-following robot, we crafted moments filled with laughter and memories that will last a lifetime. 😄 From hilarious coding mishaps to unexpected robot dance moves, every step of the journey was a riot of fun and camaraderie.""
""""
""While our robot might not have been the most innovative, it definitely stole the show with its quirky antics and our endless laughter. 🤣 Huge shoutout to Sidharth and Tharun for making this experience unforgettable!""
""""
""Also thanks to my teammate Tharun Oommen Jacob ""
""""
""#TechFestMemories #RobotLaughs #FriendshipGoals #CodingChaos #Robotics #TechInnovation #Teamwork #TechFestSuccess #EngineeringJourney 🤖🔬","","",MEMBER_NETWORK
